meldejahr;kreis_name;fallzahl_influenza
2019;SK Wilhelmshaven;33
2019;LK Wittmund;50
2019;SK Bochum;1010
2019;SK Dortmund;657
2019;LK Ennepe-Ruhr-Kreis;886
2019;SK Hagen;141
2019;SK Hamm;178
2019;SK Herne;332
2019;LK Hochsauerlandkreis;165
2019;LK Märkischer Kreis;626
2019;LK Olpe;20
2019;LK Siegen-Wittgenstein;208
2019;LK Soest;305
2019;LK Unna;607
2019;SK Bielefeld;427
2019;LK Gütersloh;731
2019;LK Herford;531
2019;LK Höxter;146
2019;LK Lippe;348
2019;LK Minden-Lübbecke;391
2019;LK Paderborn;455
2019;SK Duisburg;776
2019;SK Düsseldorf;1077
2019;SK Essen;538
2019;LK Kleve;364
2019;SK Krefeld;278
2019;LK Mettmann;643
2019;SK Mönchengladbach;566
2019;SK Mülheim a.d.Ruhr;219
2019;SK Oberhausen;201
2019;SK Remscheid;34
2019;LK Rhein-Kreis Neuss;721
2019;SK Solingen;151
2019;LK Viersen;511
2019;LK Wesel;672
2019;SK Wuppertal;420
2019;StädteRegion Aachen;607
2019;SK Bonn;459
2019;LK Düren;318
2019;LK Euskirchen;374
2019;LK Heinsberg;282
2019;SK Köln;1751
2019;SK Leverkusen;323
2019;LK Oberbergischer Kreis;293
2019;LK Rhein-Erft-Kreis;519
2019;LK Rheinisch-Bergischer Kreis;311
2019;LK Rhein-Sieg-Kreis;1030
2019;LK Borken;855
2019;SK Bottrop;105
2019;LK Coesfeld;527
2019;SK Gelsenkirchen;361
2019;SK Münster;534
2019;LK Recklinghausen;845
2019;LK Steinfurt;906
2019;LK Warendorf;559
2019;LK Ahrweiler;231
2019;LK Altenkirchen;70
2019;LK Bad Kreuznach;274
2019;LK Birkenfeld;95
2019;LK Cochem-Zell;83
2019;SK Koblenz;254
2019;LK Mayen-Koblenz;542
2019;LK Neuwied;232
2019;LK Rhein-Hunsrück-Kreis;146
2019;LK Rhein-Lahn-Kreis;453
2019;LK Westerwaldkreis;267
2019;LK Alzey-Worms;259
2019;LK Bad Dürkheim;521
2019;LK Donnersbergkreis;267
2019;SK Frankenthal;91
2019;LK Germersheim;154
2019;SK Kaiserslautern;307
2019;LK Kaiserslautern;300
2019;LK Kusel;111
2019;SK Landau i.d.Pfalz;56
2019;SK Ludwigshafen;438
2019;SK Mainz;318
2019;LK Mainz-Bingen;397
2019;SK Neustadt a.d.Weinstraße;87
2019;SK Pirmasens;32
2019;LK Rhein-Pfalz-Kreis;354
2019;SK Speyer;139
2019;LK Südliche Weinstraße;126
2019;LK Südwestpfalz;186
2019;SK Worms;71
2019;SK Zweibrücken;83
2019;LK Bernkastel-Wittlich;154
2019;LK Bitburg-Prüm;259
2019;SK Trier;95
2019;LK Trier-Saarburg;192
2019;LK Vulkaneifel;261
2019;LK Merzig-Wadern;222
2019;LK Neunkirchen;85
2019;LK Saarlouis;191
2019;LK Saarpfalz-Kreis;74
2019;LK Sankt Wendel;47
2019;LK Stadtverband Saarbrücken;242
2019;SK Chemnitz;1168
2019;LK Erzgebirgskreis;1787
2019;LK Mittelsachsen;1890
2019;LK Vogtlandkreis;1035
2019;LK Zwickau;1035
2019;LK Bautzen;1401
2019;SK Dresden;2222
2019;LK Görlitz;1185
2019;LK Meißen;960
2019;LK Sächsische Schweiz-Osterzgebirge;860
2019;SK Leipzig;5040
2019;LK Leipzig;2682
2019;LK Nordsachsen;1698
2019;LK Altmarkkreis Salzwedel;228
2019;LK Anhalt-Bitterfeld;1063
2019;LK Börde;719
2019;LK Burgenlandkreis;1071
2019;SK Dessau-Roßlau;556
2019;SK Halle;1745
2019;LK Harz;573
2019;LK Jerichower Land;438
2019;SK Magdeburg;846
2019;LK Mansfeld-Südharz;335
2019;LK Saalekreis;1248
2019;LK Salzlandkreis;871
2019;LK Stendal;431
2019;LK Wittenberg;916
2019;LK Dithmarschen;315
2019;SK Flensburg;87
2019;LK Herzogtum Lauenburg;424
2019;SK Kiel;725
2019;SK Lübeck;341
2019;SK Neumünster;141
2019;LK Nordfriesland;230
2019;LK Ostholstein;277
2019;LK Pinneberg;819
2019;LK Plön;296
2019;LK Rendsburg-Eckernförde;542
2019;LK Schleswig-Flensburg;192
2019;LK Segeberg;490
2019;LK Steinburg;276
2019;LK Stormarn;307
2019;LK Altenburger Land;583
2019;LK Eichsfeld;387
2019;SK Eisenach;45
2019;SK Erfurt;375
2019;SK Gera;292
2019;LK Gotha;140
2019;LK Greiz;477
2019;LK Hildburghausen;125
2019;LK Ilm-Kreis;568
2019;SK Jena;432
2019;LK Kyffhäuserkreis;108
2019;LK Nordhausen;249
2019;LK Saale-Holzland-Kreis;490
2019;LK Saale-Orla-Kreis;196
2019;LK Saalfeld-Rudolstadt;544
2019;LK Schmalkalden-Meiningen;525
2019;LK Sömmerda;94
2019;LK Sonneberg;76
2019;SK Suhl;73
2019;LK Unstrut-Hainich-Kreis;170
2019;LK Wartburgkreis;115
2019;SK Weimar;105
2019;LK Weimarer Land;176
2020;LK Breisgau-Hochschwarzwald;781
2020;LK Emmendingen;573
2020;SK Freiburg i.Breisgau;729
2020;LK Konstanz;361
2020;LK Lörrach;330
2020;LK Ortenaukreis;820
2020;LK Rottweil;463
2020;LK Schwarzwald-Baar-Kreis;391
2020;LK Tuttlingen;210
2020;LK Waldshut;177
2020;SK Baden-Baden;109
2020;LK Calw;364
2020;LK Enzkreis;418
2020;LK Freudenstadt;154
2020;SK Heidelberg;247
2020;SK Karlsruhe;383
2020;LK Karlsruhe;678
2020;SK Mannheim;641
2020;LK Neckar-Odenwald-Kreis;318
2020;SK Pforzheim;179
2020;LK Rastatt;680
2020;LK Rhein-Neckar-Kreis;1424
2020;LK Böblingen;780
2020;LK Esslingen;1045
2020;LK Göppingen;405
2020;LK Heidenheim;560
2020;SK Heilbronn;272
2020;LK Heilbronn;514
2020;LK Hohenlohekreis;193
2020;LK Ludwigsburg;1249
2020;LK Main-Tauber-Kreis;185
2020;LK Ostalbkreis;845
2020;LK Rems-Murr-Kreis;812
2020;LK Schwäbisch Hall;478
2020;SK Stuttgart;1162
2020;LK Alb-Donau-Kreis;476
2020;LK Biberach;731
2020;LK Bodenseekreis;749
2020;LK Ravensburg;803
2020;LK Reutlingen;652
2020;LK Sigmaringen;277
2020;LK Tübingen;618
2020;SK Ulm;212
2020;LK Zollernalbkreis;524
2020;SK Ansbach;98
2020;LK Ansbach;461
2020;SK Erlangen;328
2020;LK Erlangen-Höchstadt;508
2020;SK Fürth;500
2020;LK Fürth;494
2020;LK Neustadt a.d.Aisch-Bad Windsheim;273
2020;SK Nürnberg;1172
2020;LK Nürnberger Land;534
2020;LK Roth;391
2020;SK Schwabach;55
2020;LK Weißenburg-Gunzenhausen;142
2020;LK Deggendorf;1202
2020;LK Dingolfing-Landau;649
2020;LK Freyung-Grafenau;318
2020;LK Kelheim;530
2020;SK Landshut;365
2020;LK Landshut;1109
2020;SK Passau;558
2020;LK Passau;1938
2020;LK Regen;562
2020;LK Rottal-Inn;334
2020;SK Straubing;340
2020;LK Straubing-Bogen;914
2020;LK Altötting;423
2020;LK Bad Tölz-Wolfratshausen;535
2020;LK Berchtesgadener Land;342
2020;LK Dachau;642
2020;LK Ebersberg;658
2020;LK Eichstätt;560
2020;LK Erding;604
2020;LK Freising;835
2020;LK Fürstenfeldbruck;1406
2020;LK Garmisch-Partenkirchen;209
2020;SK Ingolstadt;395
2020;LK Landsberg a.Lech;415
2020;LK Miesbach;605
2020;LK Mühldorf a.Inn;602
2020;SK München;9348
2020;LK München;2411
2020;LK Neuburg-Schrobenhausen;166
2020;LK Pfaffenhofen a.d.Ilm;726
2020;SK Rosenheim;75
2020;LK Rosenheim;910
2020;LK Starnberg;989
2020;LK Traunstein;419
2020;LK Weilheim-Schongau;928
2020;SK Bamberg;564
2020;LK Bamberg;1002
2020;SK Bayreuth;286
2020;LK Bayreuth;298
2020;SK Coburg;64
2020;LK Coburg;97
2020;LK Forchheim;562
2020;SK Hof;171
2020;LK Hof;458
2020;LK Kronach;132
2020;LK Kulmbach;237
2020;LK Lichtenfels;67
2020;LK Wunsiedel i.Fichtelgebirge;493
2020;SK Amberg;167
2020;LK Amberg-Sulzbach;480
2020;LK Cham;542
2020;LK Neumarkt i.d.OPf.;606
2020;LK Neustadt a.d.Waldnaab;642
2020;SK Regensburg;819
2020;LK Regensburg;1207
2020;LK Schwandorf;1358
2020;LK Tirschenreuth;675
2020;SK Weiden i.d.OPf.;212
2020;LK Aichach-Friedberg;210
2020;SK Augsburg;379
2020;LK Augsburg;301
2020;LK Dillingen a.d.Donau;280
2020;LK Donau-Ries;305
2020;LK Günzburg;178
2020;SK Kaufbeuren;144
2020;SK Kempten;NA
2020;LK Lindau;264
2020;SK Memmingen;59
2020;LK Neu-Ulm;151
2020;LK Oberallgäu;694
2020;LK Ostallgäu;503
2020;LK Unterallgäu;415
2020;SK Aschaffenburg;58
2020;LK Aschaffenburg;146
2020;LK Bad Kissingen;157
2020;LK Haßberge;158
2020;LK Kitzingen;351
2020;LK Main-Spessart;101
2020;LK Miltenberg;209
2020;LK Rhön-Grabfeld;237
2020;SK Schweinfurt;23
2020;LK Schweinfurt;102
2020;SK Würzburg;214
2020;LK Würzburg;311
2020;SK Berlin Charlottenburg-Wilmersdorf;601
2020;SK Berlin Friedrichshain-Kreuzberg;395
2020;SK Berlin Lichtenberg;284
2020;SK Berlin Marzahn-Hellersdorf;248
2020;SK Berlin Mitte;595
2020;SK Berlin Neukölln;344
2020;SK Berlin Pankow;908
2020;SK Berlin Reinickendorf;386
2020;SK Berlin Spandau;322
2020;SK Berlin Steglitz-Zehlendorf;611
2020;SK Berlin Tempelhof-Schöneberg;545
2020;SK Berlin Treptow-Köpenick;379
2020;LK Barnim;482
2020;SK Brandenburg a.d.Havel;221
2020;SK Cottbus;364
2020;LK Dahme-Spreewald;208
2020;LK Elbe-Elster;317
2020;SK Frankfurt (Oder);163
2020;LK Havelland;261
2020;LK Märkisch-Oderland;300
2020;LK Oberhavel;454
2020;LK Oberspreewald-Lausitz;247
2020;LK Oder-Spree;572
2020;LK Ostprignitz-Ruppin;156
2020;SK Potsdam;384
2020;LK Potsdam-Mittelmark;657
2020;LK Prignitz;89
2020;LK Spree-Neiße;386
2020;LK Teltow-Fläming;454
2020;LK Uckermark;164
2020;SK Bremen;272
2020;SK Bremerhaven;102
2020;SK Hamburg;3911
2020;LK Bergstraße;361
2020;SK Darmstadt;86
2020;LK Darmstadt-Dieburg;253
2020;SK Frankfurt am Main;1157
2020;LK Groß-Gerau;194
2020;LK Hochtaunuskreis;421
2020;LK Main-Kinzig-Kreis;808
2020;LK Main-Taunus-Kreis;286
2020;LK Odenwaldkreis;93
2020;SK Offenbach;439
2020;LK Offenbach;587
2020;LK Rheingau-Taunus-Kreis;181
2020;LK Wetteraukreis;354
2020;SK Wiesbaden;399
2020;LK Gießen;521
2020;LK Lahn-Dill-Kreis;236
2020;LK Limburg-Weilburg;276
2020;LK Marburg-Biedenkopf;309
2020;LK Vogelsbergkreis;206
2020;LK Fulda;668
2020;LK Hersfeld-Rotenburg;330
2020;SK Kassel;157
2020;LK Kassel;180
2020;LK Schwalm-Eder-Kreis;213
2020;LK Waldeck-Frankenberg;119
2020;LK Werra-Meißner-Kreis;80
2020;LK Ludwigslust-Parchim;305
2020;LK Mecklenburgische Seenplatte;446
2020;LK Nordwestmecklenburg;202
2020;SK Rostock;634
2020;LK Rostock;443
2020;SK Schwerin;209
2020;LK Vorpommern-Greifswald;677
2020;LK Vorpommern-Rügen;774
2020;SK Braunschweig;232
2020;LK Gifhorn;228
2020;LK Goslar;170
2020;LK Göttingen;542
2020;LK Helmstedt;177
2020;LK Northeim;181
2020;LK Peine;168
2020;SK Salzgitter;175
2020;LK Wolfenbüttel;97
2020;SK Wolfsburg;139
2020;LK Diepholz;179
2020;LK Hameln-Pyrmont;154
2020;Region Hannover;1494
2020;LK Hildesheim;351
2020;LK Holzminden;72
2020;LK Nienburg (Weser);93
2020;LK Schaumburg;127
2020;LK Celle;96
2020;LK Cuxhaven;276
2020;LK Harburg;550
2020;LK Heidekreis;106
2020;LK Lüchow-Dannenberg;42
2020;LK Lüneburg;130
2020;LK Osterholz;60
2020;LK Rotenburg (Wümme);79
2020;LK Stade;102
2020;LK Uelzen;41
2020;LK Verden;68
2020;LK Ammerland;189
2020;LK Aurich;97
2020;LK Cloppenburg;153
2020;SK Delmenhorst;27
2020;SK Emden;50
2020;LK Emsland;888
2020;LK Friesland;86
2020;LK Grafschaft Bentheim;311
2020;LK Leer;250
2020;SK Oldenburg;128
2020;LK Oldenburg;109
2020;SK Osnabrück;511
2020;LK Osnabrück;1148
2020;LK Vechta;259
2020;LK Wesermarsch;104
2020;SK Wilhelmshaven;18
2020;LK Wittmund;43
2020;SK Bochum;536
2020;SK Dortmund;636
2020;LK Ennepe-Ruhr-Kreis;868
2020;SK Hagen;145
2020;SK Hamm;315
2020;SK Herne;186
2020;LK Hochsauerlandkreis;290
2020;LK Märkischer Kreis;508
2020;LK Olpe;6
2020;LK Siegen-Wittgenstein;219
2020;LK Soest;284
2020;LK Unna;518
2020;SK Bielefeld;470
2020;LK Gütersloh;691
2020;LK Herford;381
2020;LK Höxter;137
2020;LK Lippe;490
2020;LK Minden-Lübbecke;315
2020;LK Paderborn;448
2020;SK Duisburg;616
2020;SK Düsseldorf;1136
2020;SK Essen;635
2020;LK Kleve;581
2020;SK Krefeld;254
2020;LK Mettmann;628
2020;SK Mönchengladbach;367
2020;SK Mülheim a.d.Ruhr;238
2020;SK Oberhausen;208
2020;SK Remscheid;78
2020;LK Rhein-Kreis Neuss;629
2020;SK Solingen;224
2020;LK Viersen;292
2020;LK Wesel;391
2020;SK Wuppertal;257
2020;StädteRegion Aachen;463
2020;SK Bonn;582
2020;LK Düren;318
2020;LK Euskirchen;422
2020;LK Heinsberg;223
2020;SK Köln;1848
2020;SK Leverkusen;235
2020;LK Oberbergischer Kreis;512
2020;LK Rhein-Erft-Kreis;647
2020;LK Rheinisch-Bergischer Kreis;356
2020;LK Rhein-Sieg-Kreis;1397
2020;LK Borken;536
2020;SK Bottrop;151
2020;LK Coesfeld;555
2020;SK Gelsenkirchen;262
2020;SK Münster;837
2020;LK Recklinghausen;1014
2020;LK Steinfurt;1217
2020;LK Warendorf;650
2020;LK Ahrweiler;189
2020;LK Altenkirchen;143
2020;LK Bad Kreuznach;259
2020;LK Birkenfeld;171
2020;LK Cochem-Zell;93
2020;SK Koblenz;220
2020;LK Mayen-Koblenz;429
2020;LK Neuwied;276
2020;LK Rhein-Hunsrück-Kreis;180
2020;LK Rhein-Lahn-Kreis;330
2020;LK Westerwaldkreis;239
2020;LK Alzey-Worms;260
2020;LK Bad Dürkheim;410
2020;LK Donnersbergkreis;167
2020;SK Frankenthal;103
2020;LK Germersheim;197
2020;SK Kaiserslautern;393
2020;LK Kaiserslautern;287
2020;LK Kusel;176
2020;SK Landau i.d.Pfalz;35
2020;SK Ludwigshafen;437
2020;SK Mainz;297
2020;LK Mainz-Bingen;509
2020;SK Neustadt a.d.Weinstraße;79
2020;SK Pirmasens;94
2020;LK Rhein-Pfalz-Kreis;341
2020;SK Speyer;102
2020;LK Südliche Weinstraße;182
2020;LK Südwestpfalz;359
2020;SK Worms;70
2020;SK Zweibrücken;114
2020;LK Bernkastel-Wittlich;166
2020;LK Bitburg-Prüm;237
2020;SK Trier;233
2020;LK Trier-Saarburg;318
2020;LK Vulkaneifel;132
2020;LK Merzig-Wadern;268
2020;LK Neunkirchen;341
2020;LK Saarlouis;280
2020;LK Saarpfalz-Kreis;316
2020;LK Sankt Wendel;192
2020;LK Stadtverband Saarbrücken;322
2020;SK Chemnitz;1365
2020;LK Erzgebirgskreis;2239
2020;LK Mittelsachsen;1597
2020;LK Vogtlandkreis;1147
2020;LK Zwickau;1600
2020;LK Bautzen;1510
2020;SK Dresden;2472
2020;LK Görlitz;1180
2020;LK Meißen;846
2020;LK Sächsische Schweiz-Osterzgebirge;1230
2020;SK Leipzig;3038
2020;LK Leipzig;1290
2020;LK Nordsachsen;778
2020;LK Altmarkkreis Salzwedel;200
2020;LK Anhalt-Bitterfeld;526
2020;LK Börde;403
2020;LK Burgenlandkreis;819
2020;SK Dessau-Roßlau;256
2020;SK Halle;894
2020;LK Harz;446
2020;LK Jerichower Land;245
2020;SK Magdeburg;605
2020;LK Mansfeld-Südharz;320
2020;LK Saalekreis;770
2020;LK Salzlandkreis;619
2020;LK Stendal;267
2020;LK Wittenberg;569
2020;LK Dithmarschen;197
2020;SK Flensburg;74
2020;LK Herzogtum Lauenburg;294
2020;SK Kiel;469
2020;SK Lübeck;327
2020;SK Neumünster;46
2020;LK Nordfriesland;172
2020;LK Ostholstein;156
2020;LK Pinneberg;857
2020;LK Plön;197
2020;LK Rendsburg-Eckernförde;390
2020;LK Schleswig-Flensburg;190
2020;LK Segeberg;289
2020;LK Steinburg;139
2020;LK Stormarn;263
2020;LK Altenburger Land;897
2020;LK Eichsfeld;395
2020;SK Eisenach;187
2020;SK Erfurt;827
2020;SK Gera;342
2020;LK Gotha;346
2020;LK Greiz;609
2020;LK Hildburghausen;230
2020;LK Ilm-Kreis;1182
2020;SK Jena;461
2020;LK Kyffhäuserkreis;129
2020;LK Nordhausen;180
2020;LK Saale-Holzland-Kreis;485
2020;LK Saale-Orla-Kreis;243
2020;LK Saalfeld-Rudolstadt;270
2020;LK Schmalkalden-Meiningen;771
2020;LK Sömmerda;218
2020;LK Sonneberg;68
2020;SK Suhl;125
2020;LK Unstrut-Hainich-Kreis;550
2020;LK Wartburgkreis;390
2020;SK Weimar;186
2020;LK Weimarer Land;275
2021;LK Breisgau-Hochschwarzwald;2
2021;LK Emmendingen;NA
2021;SK Freiburg i.Breisgau;2
2021;LK Konstanz;2
2021;LK Lörrach;2
2021;LK Ortenaukreis;1
2021;LK Rottweil;NA
2021;LK Schwarzwald-Baar-Kreis;1
2021;LK Tuttlingen;6
2021;LK Waldshut;NA
2021;SK Baden-Baden;NA
2021;LK Calw;2
2021;LK Enzkreis;NA
2021;LK Freudenstadt;NA
2021;SK Heidelberg;NA
2021;SK Karlsruhe;NA
2021;LK Karlsruhe;NA
2021;SK Mannheim;1
2021;LK Neckar-Odenwald-Kreis;NA
2021;SK Pforzheim;NA
2021;LK Rastatt;NA
2021;LK Rhein-Neckar-Kreis;3
2021;LK Böblingen;7
2021;LK Esslingen;NA
2021;LK Göppingen;NA
2021;LK Heidenheim;NA
2021;SK Heilbronn;NA
2021;LK Heilbronn;NA
2021;LK Hohenlohekreis;1
2021;LK Ludwigsburg;NA
2021;LK Main-Tauber-Kreis;NA
2021;LK Ostalbkreis;1
2021;LK Rems-Murr-Kreis;NA
2021;LK Schwäbisch Hall;NA
2021;SK Stuttgart;3
2021;LK Alb-Donau-Kreis;NA
2021;LK Biberach;NA
2021;LK Bodenseekreis;NA
2021;LK Ravensburg;NA
2021;LK Reutlingen;NA
2021;LK Sigmaringen;1
2021;LK Tübingen;NA
2021;SK Ulm;NA
2021;LK Zollernalbkreis;NA
2021;SK Ansbach;NA
2021;LK Ansbach;NA
2021;SK Erlangen;1
2021;LK Erlangen-Höchstadt;NA
2021;SK Fürth;NA
2021;LK Fürth;NA
2021;LK Neustadt a.d.Aisch-Bad Windsheim;NA
2021;SK Nürnberg;4
2021;LK Nürnberger Land;NA
2021;LK Roth;NA
2021;SK Schwabach;NA
2021;LK Weißenburg-Gunzenhausen;NA
2021;LK Deggendorf;NA
2021;LK Dingolfing-Landau;2
2021;LK Freyung-Grafenau;NA
2021;LK Kelheim;NA
2021;SK Landshut;NA
2021;LK Landshut;1
2021;SK Passau;NA
2021;LK Passau;1
2021;LK Regen;NA
2021;LK Rottal-Inn;NA
2021;SK Straubing;NA
2021;LK Straubing-Bogen;NA
2021;LK Altötting;NA
2021;LK Bad Tölz-Wolfratshausen;NA
2021;LK Berchtesgadener Land;1
2021;LK Dachau;NA
2021;LK Ebersberg;NA
2021;LK Eichstätt;NA
2021;LK Erding;NA
2021;LK Freising;2
2021;LK Fürstenfeldbruck;NA
2021;LK Garmisch-Partenkirchen;NA
2021;SK Ingolstadt;NA
2021;LK Landsberg a.Lech;NA
2021;LK Miesbach;3
2021;LK Mühldorf a.Inn;NA
2021;SK München;2
2021;LK München;1
2021;LK Neuburg-Schrobenhausen;1
2021;LK Pfaffenhofen a.d.Ilm;NA
2021;SK Rosenheim;NA
2021;LK Rosenheim;NA
2021;LK Starnberg;2
2021;LK Traunstein;1
2021;LK Weilheim-Schongau;NA
2021;SK Bamberg;1
2021;LK Bamberg;NA
2021;SK Bayreuth;NA
2021;LK Bayreuth;NA
2021;SK Coburg;NA
2021;LK Coburg;1
2021;LK Forchheim;NA
2021;SK Hof;NA
2021;LK Hof;4
2021;LK Kronach;NA
2021;LK Kulmbach;NA
2021;LK Lichtenfels;1
2021;LK Wunsiedel i.Fichtelgebirge;2
2021;SK Amberg;1
2021;LK Amberg-Sulzbach;5
2021;LK Cham;3
2021;LK Neumarkt i.d.OPf.;NA
2021;LK Neustadt a.d.Waldnaab;NA
2021;SK Regensburg;1
2021;LK Regensburg;NA
2021;LK Schwandorf;NA
2021;LK Tirschenreuth;1
2021;SK Weiden i.d.OPf.;NA
2021;LK Aichach-Friedberg;NA
2021;SK Augsburg;NA
2021;LK Augsburg;NA
2021;LK Dillingen a.d.Donau;NA
2021;LK Donau-Ries;NA
2021;LK Günzburg;1
2021;SK Kaufbeuren;NA
2021;SK Kempten;NA
2021;LK Lindau;NA
2021;SK Memmingen;NA
2021;LK Neu-Ulm;NA
2021;LK Oberallgäu;NA
2021;LK Ostallgäu;NA
2021;LK Unterallgäu;NA
2021;SK Aschaffenburg;NA
2021;LK Aschaffenburg;1
2021;LK Bad Kissingen;NA
2021;LK Haßberge;1
2021;LK Kitzingen;1
2021;LK Main-Spessart;NA
2021;LK Miltenberg;1
2021;LK Rhön-Grabfeld;NA
2021;SK Schweinfurt;NA
2021;LK Schweinfurt;NA
2021;SK Würzburg;NA
2021;LK Würzburg;NA
2021;SK Berlin Charlottenburg-Wilmersdorf;NA
2021;SK Berlin Friedrichshain-Kreuzberg;1
2021;SK Berlin Lichtenberg;1
2021;SK Berlin Marzahn-Hellersdorf;1
2021;SK Berlin Mitte;1
2021;SK Berlin Neukölln;1
2021;SK Berlin Pankow;1
2021;SK Berlin Reinickendorf;NA
2021;SK Berlin Spandau;1
2021;SK Berlin Steglitz-Zehlendorf;1
2021;SK Berlin Tempelhof-Schöneberg;1
2021;SK Berlin Treptow-Köpenick;NA
2021;LK Barnim;NA
2021;SK Brandenburg a.d.Havel;NA
2021;SK Cottbus;2
2021;LK Dahme-Spreewald;6
2021;LK Elbe-Elster;3
2021;SK Frankfurt (Oder);NA
2021;LK Havelland;1
2021;LK Märkisch-Oderland;2
2021;LK Oberhavel;NA
2021;LK Oberspreewald-Lausitz;2
2021;LK Oder-Spree;NA
2021;LK Ostprignitz-Ruppin;NA
2021;SK Potsdam;NA
2021;LK Potsdam-Mittelmark;3
2021;LK Prignitz;NA
2021;LK Spree-Neiße;2
2021;LK Teltow-Fläming;NA
2021;LK Uckermark;2
2021;SK Bremen;2
2021;SK Bremerhaven;NA
2021;SK Hamburg;10
2021;LK Bergstraße;NA
2021;SK Darmstadt;NA
2021;LK Darmstadt-Dieburg;2
2021;SK Frankfurt am Main;5
2021;LK Groß-Gerau;NA
2021;LK Hochtaunuskreis;NA
2021;LK Main-Kinzig-Kreis;NA
2021;LK Main-Taunus-Kreis;NA
2021;LK Odenwaldkreis;NA
2021;SK Offenbach;2
2021;LK Offenbach;NA
2021;LK Rheingau-Taunus-Kreis;NA
2021;LK Wetteraukreis;NA
2021;SK Wiesbaden;NA
2021;LK Gießen;1
2021;LK Lahn-Dill-Kreis;NA
2021;LK Limburg-Weilburg;NA
2021;LK Marburg-Biedenkopf;NA
2021;LK Vogelsbergkreis;1
2021;LK Fulda;1
2021;LK Hersfeld-Rotenburg;2
2021;SK Kassel;NA
2021;LK Kassel;NA
2021;LK Schwalm-Eder-Kreis;NA
2021;LK Waldeck-Frankenberg;NA
2021;LK Werra-Meißner-Kreis;NA
2021;LK Ludwigslust-Parchim;NA
2021;LK Mecklenburgische Seenplatte;NA
2021;LK Nordwestmecklenburg;2
2021;SK Rostock;NA
2021;LK Rostock;NA
2021;SK Schwerin;NA
2021;LK Vorpommern-Greifswald;3
2021;LK Vorpommern-Rügen;1
2021;SK Braunschweig;NA
2021;LK Gifhorn;NA
2021;LK Goslar;NA
2021;LK Göttingen;1
2021;LK Helmstedt;NA
2021;LK Northeim;NA
2021;LK Peine;NA
2021;SK Salzgitter;NA
2021;LK Wolfenbüttel;NA
2021;SK Wolfsburg;NA
2021;LK Diepholz;NA
2021;LK Hameln-Pyrmont;1
2021;Region Hannover;2
2021;LK Hildesheim;NA
2021;LK Holzminden;NA
2021;LK Nienburg (Weser);NA
2021;LK Schaumburg;NA
2021;LK Celle;1
2021;LK Cuxhaven;NA
2021;LK Harburg;NA
2021;LK Heidekreis;1
2021;LK Lüchow-Dannenberg;NA
2021;LK Lüneburg;NA
2021;LK Osterholz;NA
2021;LK Rotenburg (Wümme);1
2021;LK Stade;NA
2021;LK Uelzen;5
2021;LK Verden;NA
2021;LK Ammerland;NA
2021;LK Aurich;NA
2021;LK Cloppenburg;1
2021;SK Delmenhorst;NA
2021;SK Emden;NA
2021;LK Emsland;1
2021;LK Friesland;NA
2021;LK Grafschaft Bentheim;NA
2021;LK Leer;NA
2021;SK Oldenburg;NA
2021;LK Oldenburg;1
2021;SK Osnabrück;2
2021;LK Osnabrück;2
2021;LK Vechta;2
2021;LK Wesermarsch;NA
2021;SK Wilhelmshaven;NA
2021;LK Wittmund;NA
2021;SK Bochum;1
2021;SK Dortmund;5
2021;LK Ennepe-Ruhr-Kreis;NA
2021;SK Hagen;NA
2021;SK Hamm;NA
2021;SK Herne;NA
2021;LK Hochsauerlandkreis;NA
2021;LK Märkischer Kreis;2
2021;LK Olpe;NA
2021;LK Siegen-Wittgenstein;NA
